timestamp,회사명,제목,링크,경력,학력,고용형태,연봉정보,지역,직무분야,마감일
"2024-12-14 03:34:18,608",그린랩스,그린랩스 풀스택 개발자 채용,https://careers.example.com/그린랩스/74510,신입,학력무관,인턴,"7,173만원 ~ 10,165만원",서울 성동구,"Ruby, Rails, PostgreSQL",2025-01-03
"2024-12-14 03:34:18,306",무신사,무신사 보안 엔지니어 채용,https://careers.example.com/무신사/40689,인턴,대졸이상,프리랜서,"5,527만원 ~ 13,740만원",서울 강남구,"Python, Django, AWS",2025-01-05
"2024-12-14 03:34:18,135",마이리얼트립,마이리얼트립 QA 엔지니어 채용,https://careers.example.com/마이리얼트립/55469,신입·경력,학력무관,파견직,"4,421만원 ~ 8,815만원",서울 성동구,"JavaScript, Vue.js, TypeScript",2025-01-05
"2024-12-14 03:34:18,613",우아한형제들,우아한형제들 데이터 엔지니어 채용,https://careers.example.com/우아한형제들/30424,경력,초대졸이상,프리랜서,"4,733만원 ~ 11,423만원",서울 마포구,"Ruby, Rails, PostgreSQL",2025-01-11
"2024-12-14 03:34:19,919",네이버,네이버 보안 엔지니어 채용,https://careers.example.com/네이버/62553,전문연구요원,학력무관,프리랜서,"4,344만원 ~ 12,775만원",대전 유성구,"JavaScript, Vue.js, TypeScript",2024-12-27
"2024-12-14 03:34:19,800",브랜디,브랜디 데이터 엔지니어 채용,https://careers.example.com/브랜디/30496,신입,고졸이상,계약직,"3,966만원 ~ 14,737만원",부산 해운대구,"Python, Django, AWS",2025-01-12
"2024-12-14 03:34:19,690",야놀자,야놀자 iOS 개발자 채용,https://careers.example.com/야놀자/66506,신입·경력,대졸이상,정규직,"7,564만원 ~ 14,674만원",경기 성남시,"Ruby, Rails, PostgreSQL",2024-12-31
"2024-12-14 03:34:19,631",무신사,무신사 안드로이드 개발자 채용,https://careers.example.com/무신사/75061,경력,대졸이상,프리랜서,"7,415만원 ~ 9,311만원",제주 제주시,"Python, TensorFlow, PyTorch",2025-01-02
"2024-12-14 03:34:19,170",카카오,카카오 게임 서버 개발자 채용,https://careers.example.com/카카오/54111,인턴,대졸이상,프리랜서,"5,671만원 ~ 13,188만원",경기 분당구,"Kotlin, Android, Firebase",2024-12-23
"2024-12-14 03:34:19,193",빅히트엔터테인먼트,빅히트엔터테인먼트 QA 엔지니어 채용,https://careers.example.com/빅히트엔터테인먼트/73594,경력무관,고졸이상,인턴,"6,679만원 ~ 12,575만원",부산 해운대구,"Python, TensorFlow, PyTorch",2024-12-31
"2024-12-14 03:34:19,625",왓챠,왓챠 시스템 엔지니어 채용,https://careers.example.com/왓챠/57913,인턴,고졸이상,정규직,"6,702만원 ~ 11,632만원",경기 분당구,"Ruby, Rails, PostgreSQL",2024-12-27
"2024-12-14 03:34:19,284",버킷플레이스,버킷플레이스 블록체인 개발자 채용,https://careers.example.com/버킷플레이스/97168,신입·경력,학력무관,계약직,"5,915만원 ~ 11,412만원",대전 유성구,"Go, Docker, Kubernetes",2024-12-29
"2024-12-14 03:34:19,739",브랜디,브랜디 게임 서버 개발자 채용,https://careers.example.com/브랜디/28171,경력,박사이상,인턴,"6,805만원 ~ 9,464만원",경기 분당구,"Kotlin, Android, Firebase",2025-01-12
"2024-12-14 03:34:19,359",넥슨,넥슨 백엔드 개발자 채용,https://careers.example.com/넥슨/66125,신입·경력,학력무관,계약직,"5,838만원 ~ 9,496만원",서울 성동구,"Scala, Akka, Kafka",2024-12-22
"2024-12-14 03:34:19,088",직방,직방 프론트엔드 개발자 채용,https://careers.example.com/직방/31248,인턴,학력무관,프리랜서,"5,529만원 ~ 10,549만원",인천 연수구,"JavaScript, React, Node.js",2025-01-09
"2024-12-14 03:34:19,269",무신사,무신사 시스템 엔지니어 채용,https://careers.example.com/무신사/81866,경력,대졸이상,파견직,"7,338만원 ~ 9,034만원",서울 성동구,"Scala, Akka, Kafka",2024-12-26
"2024-12-14 03:34:19,942",네이버,네이버 시스템 엔지니어 채용,https://careers.example.com/네이버/84196,경력,학력무관,인턴,"6,793만원 ~ 12,811만원",광주 북구,"Go, Docker, Kubernetes",2025-01-08
"2024-12-14 03:34:19,673",우아한형제들,우아한형제들 클라우드 엔지니어 채용,https://careers.example.com/우아한형제들/11535,신입·경력,학력무관,정규직,"3,670만원 ~ 13,145만원",서울 서초구,"Kotlin, Android, Firebase",2024-12-28
"2024-12-14 03:34:19,255",드라마앤컴퍼니,드라마앤컴퍼니 DevOps 엔지니어 채용,https://careers.example.com/드라마앤컴퍼니/12776,전문연구요원,학력무관,파견직,"4,935만원 ~ 10,331만원",서울 마포구,"C++, Unreal Engine",2025-01-07
"2024-12-14 03:34:19,467",당근마켓,당근마켓 안드로이드 개발자 채용,https://careers.example.com/당근마켓/19096,인턴,고졸이상,프리랜서,"6,373만원 ~ 9,601만원",경기 성남시,"Rust, WebAssembly",2024-12-23
"2024-12-14 03:34:19,657",그린랩스,그린랩스 데이터 엔지니어 채용,https://careers.example.com/그린랩스/13415,경력,박사이상,인턴,"5,166만원 ~ 11,933만원",서울 강남구,"Java, Spring, MySQL",2024-12-28
"2024-12-14 03:34:19,717",마이리얼트립,마이리얼트립 보안 엔지니어 채용,https://careers.example.com/마이리얼트립/42839,인턴,박사이상,파견직,"4,802만원 ~ 11,563만원",대전 유성구,"Rust, WebAssembly",2025-01-13
"2024-12-14 03:34:19,889",펄어비스,펄어비스 보안 엔지니어 채용,https://careers.example.com/펄어비스/43954,신입·경력,박사이상,파견직,"3,512만원 ~ 12,425만원",부산 해운대구,"JavaScript, React, Node.js",2025-01-03
"2024-12-14 03:34:19,743",NHN,NHN 프론트엔드 개발자 채용,https://careers.example.com/nhn/73091,경력무관,박사이상,정규직,"5,335만원 ~ 12,414만원",서울 마포구,"JavaScript, React, Node.js",2024-12-28
"2024-12-14 03:34:19,673",크래프톤,크래프톤 시스템 엔지니어 채용,https://careers.example.com/크래프톤/19822,경력무관,고졸이상,정규직,"3,694만원 ~ 12,394만원",서울 강남구,"Python, TensorFlow, PyTorch",2024-12-29
"2024-12-14 03:34:19,984",SK플래닛,SK플래닛 머신러닝 엔지니어 채용,https://careers.example.com/sk플래닛/34530,신입·경력,고졸이상,계약직,"3,683만원 ~ 11,220만원",대전 유성구,"Java, Spring, MySQL",2024-12-31
"2024-12-14 03:34:19,279",우아한형제들,우아한형제들 백엔드 개발자 채용,https://careers.example.com/우아한형제들/84172,신입·경력,석사이상,정규직,"6,591만원 ~ 10,262만원",부산 해운대구,"JavaScript, Vue.js, TypeScript",2025-01-01
"2024-12-14 03:34:19,775",마켓컬리,마켓컬리 안드로이드 개발자 채용,https://careers.example.com/마켓컬리/76019,신입,초대졸이상,프리랜서,"4,319만원 ~ 11,410만원",제주 제주시,"Scala, Akka, Kafka",2024-12-28
"2024-12-14 03:34:19,738",브랜디,브랜디 데이터 엔지니어 채용,https://careers.example.com/브랜디/41186,신입·경력,석사이상,인턴,"5,620만원 ~ 11,674만원",경기 판교,"JavaScript, React, Node.js",2025-01-09
"2024-12-14 03:34:19,687",라인플러스,라인플러스 게임 클라이언트 개발자 채용,https://careers.example.com/라인플러스/97597,인턴,초대졸이상,정규직,"5,617만원 ~ 12,729만원",부산 해운대구,"Kotlin, Android, Firebase",2025-01-06
"2024-12-14 03:34:19,487",카카오,카카오 시스템 엔지니어 채용,https://careers.example.com/카카오/38384,경력,대졸이상,파견직,"5,360만원 ~ 9,055만원",서울 마포구,"Ruby, Rails, PostgreSQL",2024-12-29
"2024-12-14 03:34:19,962",버킷플레이스,버킷플레이스 DevOps 엔지니어 채용,https://careers.example.com/버킷플레이스/29798,신입,석사이상,정규직,"4,347만원 ~ 13,051만원",경기 판교,"C++, Unreal Engine",2024-12-28
"2024-12-14 03:34:19,150",마켓컬리,마켓컬리 데이터 엔지니어 채용,https://careers.example.com/마켓컬리/21226,신입·경력,대졸이상,정규직,"7,662만원 ~ 12,261만원",서울 송파구,"Ruby, Rails, PostgreSQL",2025-01-09
"2024-12-14 03:34:19,771",SK플래닛,SK플래닛 프론트엔드 개발자 채용,https://careers.example.com/sk플래닛/34944,신입·경력,초대졸이상,인턴,"7,090만원 ~ 12,420만원",대전 유성구,"JavaScript, React, Node.js",2025-01-12
"2024-12-14 03:34:19,705",그린랩스,그린랩스 클라우드 엔지니어 채용,https://careers.example.com/그린랩스/96596,신입·경력,학력무관,계약직,"4,281만원 ~ 12,331만원",광주 북구,"Kotlin, Android, Firebase",2025-01-02
"2024-12-14 03:34:19,684",직방,직방 QA 엔지니어 채용,https://careers.example.com/직방/66485,신입,학력무관,정규직,"5,879만원 ~ 8,735만원",서울 마포구,"Scala, Akka, Kafka",2024-12-26
"2024-12-14 03:34:19,018",비바리퍼블리카,비바리퍼블리카 클라우드 엔지니어 채용,https://careers.example.com/비바리퍼블리카/86879,인턴,대졸이상,프리랜서,"7,911만원 ~ 11,352만원",인천 연수구,"Python, TensorFlow, PyTorch",2025-01-14
"2024-12-14 03:34:19,763",데브시스터즈,데브시스터즈 QA 엔지니어 채용,https://careers.example.com/데브시스터즈/97765,경력,고졸이상,파견직,"7,850만원 ~ 14,658만원",경기 판교,"JavaScript, Vue.js, TypeScript",2025-01-09
"2024-12-14 03:34:19,000",NHN,NHN iOS 개발자 채용,https://careers.example.com/nhn/95098,인턴,고졸이상,계약직,"7,616만원 ~ 14,770만원",제주 제주시,"JavaScript, React, Node.js",2024-12-25
"2024-12-14 03:34:19,677",당근마켓,당근마켓 풀스택 개발자 채용,https://careers.example.com/당근마켓/73755,신입·경력,대졸이상,프리랜서,"5,036만원 ~ 12,023만원",서울 성동구,"Swift, iOS, Objective-C",2024-12-27
"2024-12-14 03:34:19,556",라인플러스,라인플러스 데이터 엔지니어 채용,https://careers.example.com/라인플러스/92858,경력무관,석사이상,프리랜서,"7,206만원 ~ 9,071만원",경기 분당구,"JavaScript, React, Node.js",2024-12-26
"2024-12-14 03:34:19,999",쿠팡,쿠팡 클라우드 엔지니어 채용,https://careers.example.com/쿠팡/57293,신입,학력무관,계약직,"4,115만원 ~ 9,427만원",광주 북구,"Go, Docker, Kubernetes",2024-12-30
"2024-12-14 03:34:19,177",버킷플레이스,버킷플레이스 DevOps 엔지니어 채용,https://careers.example.com/버킷플레이스/28353,경력무관,학력무관,계약직,"4,803만원 ~ 10,208만원",제주 제주시,"Java, Spring, MySQL",2025-01-04
"2024-12-14 03:34:19,724",두나무,두나무 프론트엔드 개발자 채용,https://careers.example.com/두나무/10917,신입,석사이상,인턴,"6,144만원 ~ 14,447만원",경기 판교,"Kotlin, Android, Firebase",2025-01-02
"2024-12-14 03:34:19,968",SK플래닛,SK플래닛 게임 서버 개발자 채용,https://careers.example.com/sk플래닛/41090,경력무관,석사이상,파견직,"4,587만원 ~ 13,743만원",서울 송파구,"Go, Docker, Kubernetes",2025-01-04
"2024-12-14 03:34:19,420",토스,토스 백엔드 개발자 채용,https://careers.example.com/토스/91417,전문연구요원,대졸이상,파견직,"5,304만원 ~ 11,346만원",인천 연수구,"Kotlin, Android, Firebase",2025-01-11
"2024-12-14 03:34:19,895",NHN,NHN 게임 서버 개발자 채용,https://careers.example.com/nhn/31876,경력,대졸이상,인턴,"4,098만원 ~ 14,877만원",부산 해운대구,"JavaScript, Vue.js, TypeScript",2025-01-11
"2024-12-14 03:34:19,918",마이리얼트립,마이리얼트립 클라우드 엔지니어 채용,https://careers.example.com/마이리얼트립/80708,전문연구요원,고졸이상,파견직,"4,472만원 ~ 14,063만원",서울 송파구,"Python, TensorFlow, PyTorch",2024-12-23
"2024-12-14 03:34:19,644",째깍악어,째깍악어 백엔드 개발자 채용,https://careers.example.com/째깍악어/82365,인턴,석사이상,파견직,"7,503만원 ~ 11,431만원",경기 성남시,"Ruby, Rails, PostgreSQL",2025-01-04
"2024-12-14 03:34:19,330",우아한형제들,우아한형제들 보안 엔지니어 채용,https://careers.example.com/우아한형제들/88328,경력무관,대졸이상,인턴,"7,013만원 ~ 14,341만원",서울 마포구,"Swift, iOS, Objective-C",2025-01-13
"2024-12-14 03:34:19,160",마켓컬리,마켓컬리 데이터 엔지니어 채용,https://careers.example.com/마켓컬리/44187,전문연구요원,학력무관,정규직,"3,626만원 ~ 14,037만원",제주 제주시,"Java, Spring, MySQL",2025-01-14
"2024-12-14 03:34:19,966",라인플러스,라인플러스 게임 클라이언트 개발자 채용,https://careers.example.com/라인플러스/21599,신입,박사이상,인턴,"7,450만원 ~ 13,055만원",서울 강남구,"C++, Unreal Engine",2025-01-04
"2024-12-14 03:34:19,510",왓챠,왓챠 블록체인 개발자 채용,https://careers.example.com/왓챠/78719,신입,고졸이상,계약직,"5,424만원 ~ 12,288만원",경기 분당구,"Python, TensorFlow, PyTorch",2024-12-24
"2024-12-14 03:34:19,157",그린랩스,그린랩스 안드로이드 개발자 채용,https://careers.example.com/그린랩스/16240,신입,대졸이상,인턴,"3,799만원 ~ 12,663만원",서울 송파구,"Swift, iOS, Objective-C",2024-12-23
"2024-12-14 03:34:19,240",데브시스터즈,데브시스터즈 블록체인 개발자 채용,https://careers.example.com/데브시스터즈/27352,인턴,초대졸이상,인턴,"4,178만원 ~ 12,081만원",경기 성남시,"C++, Unreal Engine",2024-12-26
"2024-12-14 03:34:19,479",직방,직방 DevOps 엔지니어 채용,https://careers.example.com/직방/46982,신입,학력무관,인턴,"5,717만원 ~ 13,001만원",부산 해운대구,"Python, TensorFlow, PyTorch",2025-01-03
"2024-12-14 03:34:19,180",스마일게이트,스마일게이트 시스템 엔지니어 채용,https://careers.example.com/스마일게이트/61556,신입,대졸이상,파견직,"3,589만원 ~ 10,380만원",부산 해운대구,"Python, Django, AWS",2024-12-27
"2024-12-14 03:34:19,195",토스,토스 QA 엔지니어 채용,https://careers.example.com/토스/26200,신입,초대졸이상,계약직,"6,484만원 ~ 10,216만원",경기 판교,"Go, Docker, Kubernetes",2025-01-01
"2024-12-14 03:34:19,280",버킷플레이스,버킷플레이스 머신러닝 엔지니어 채용,https://careers.example.com/버킷플레이스/15188,신입·경력,고졸이상,프리랜서,"3,584만원 ~ 12,237만원",부산 해운대구,"Scala, Akka, Kafka",2025-01-13
"2024-12-14 03:34:19,269",스마일게이트,스마일게이트 iOS 개발자 채용,https://careers.example.com/스마일게이트/95317,인턴,석사이상,파견직,"4,557만원 ~ 14,330만원",경기 성남시,"Scala, Akka, Kafka",2025-01-03
"2024-12-14 03:34:19,905",넥슨,넥슨 백엔드 개발자 채용,https://careers.example.com/넥슨/71336,경력,석사이상,계약직,"5,202만원 ~ 8,831만원",경기 분당구,"Java, Spring, MySQL",2025-01-01
"2024-12-14 03:34:19,244",쿠팡,쿠팡 클라우드 엔지니어 채용,https://careers.example.com/쿠팡/49271,인턴,대졸이상,파견직,"3,560만원 ~ 10,607만원",경기 판교,"Kotlin, Android, Firebase",2024-12-23
"2024-12-14 03:34:19,184",빅히트엔터테인먼트,빅히트엔터테인먼트 백엔드 개발자 채용,https://careers.example.com/빅히트엔터테인먼트/42653,경력무관,박사이상,인턴,"5,947만원 ~ 14,213만원",대전 유성구,"Rust, WebAssembly",2025-01-09
"2024-12-14 03:34:19,004",무신사,무신사 머신러닝 엔지니어 채용,https://careers.example.com/무신사/36775,전문연구요원,학력무관,계약직,"7,894만원 ~ 11,258만원",부산 해운대구,"Rust, WebAssembly",2024-12-30
"2024-12-14 03:34:20,465",무신사,무신사 게임 서버 개발자 채용,https://careers.example.com/무신사/22017,경력,석사이상,계약직,"3,917만원 ~ 12,371만원",경기 분당구,"Kotlin, Android, Firebase",2025-01-02
"2024-12-14 03:34:20,273",직방,직방 안드로이드 개발자 채용,https://careers.example.com/직방/61579,경력무관,학력무관,인턴,"7,859만원 ~ 9,192만원",서울 송파구,"JavaScript, React, Node.js",2024-12-26
"2024-12-14 03:34:20,346",토스,토스 백엔드 개발자 채용,https://careers.example.com/토스/63873,전문연구요원,학력무관,인턴,"7,576만원 ~ 13,336만원",서울 마포구,"Python, Django, AWS",2025-01-11
